id|alternative_ids|label|source|source_url|synonyms|term_name
go_0072435|"[""GO:0072458""]"|biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""mitotic G2/M transition decatenation checkpoint effector process"", ""response to mitotic G2/M transition decatenation checkpoint signaling"", ""response to signal involved in mitotic G2/M transition decatenation checkpoint"", ""mitotic G2/M transition DNA damage checkpoint effector process"", ""response to mitotic G2/M transition DNA damage checkpoint signaling"", ""response to signal involved in mitotic G2/M transition DNA damage checkpoint""]"|response to mitotic G2 DNA damage checkpoint signaling
go_0007086||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||vesicle fusion with nuclear membrane involved in mitotic nuclear envelope reassembly
go_1904403||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||cellular response to nocodazole
go_0006603||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""phosphocreatine metabolism""]"|phosphocreatine metabolic process
go_0060176||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||regulation of aggregation involved in sorocarp development
go_0021554||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""CN II development"", ""cranial nerve 2 development"", ""cranial nerve II development""]"|optic nerve development
go_0075307||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||positive regulation of conidium formation
go_0002608||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""down regulation of myeloid dendritic cell antigen processing and presentation"", ""down-regulation of myeloid dendritic cell antigen processing and presentation"", ""downregulation of myeloid dendritic cell antigen processing and presentation""]"|negative regulation of myeloid dendritic cell antigen processing and presentation
go_0061296||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""negative regulation of mesenchymal stem cell apoptotic process involved in mesonephric nephron morphogenesis""]"|negative regulation of mesenchymal cell apoptotic process involved in mesonephric nephron morphogenesis
go_0050935||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""iridophore cell differentiation""]"|iridophore differentiation
go_0033529||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""raffinose anabolism"", ""raffinose biosynthesis"", ""raffinose formation"", ""raffinose synthesis""]"|raffinose biosynthetic process
go_0036345||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||platelet maturation
go_0048865||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||stem cell fate commitment
go_0048733||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||sebaceous gland development
go_0002273||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||plasmacytoid dendritic cell differentiation
go_1903215||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""down regulation of mitochondrial protein import"", ""down regulation of mitochondrial translocation"", ""down-regulation of mitochondrial protein import"", ""down-regulation of mitochondrial translocation"", ""downregulation of mitochondrial protein import"", ""downregulation of mitochondrial translocation"", ""inhibition of mitochondrial protein import"", ""inhibition of mitochondrial translocation"", ""negative regulation of mitochondrial protein import"", ""negative regulation of mitochondrial translocation"", ""down regulation of protein import into mitochondrion"", ""down regulation of protein targeting to mitochondria"", ""down regulation of protein targeting to mitochondrion"", ""down regulation of protein-mitochondrial targeting"", ""down-regulation of protein import into mitochondrion"", ""down-regulation of protein targeting to mitochondria"", ""down-regulation of protein targeting to mitochondrion"", ""down-regulation of protein-mitochondrial targeting"", ""downregulation of protein import into mitochondrion"", ""downregulation of protein targeting to mitochondria"", ""downregulation of protein targeting to mitochondrion"", ""downregulation of protein-mitochondrial targeting"", ""negative regulation of protein import into mitochondrion"", ""negative regulation of protein targeting to mitochondria"", ""negative regulation of protein-mitochondrial targeting""]"|negative regulation of protein targeting to mitochondrion
go_0003261||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""myocardial progenitor cell midline convergence""]"|cardiac muscle progenitor cell migration to the midline involved in heart field formation
go_1900233||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""up regulation of single-species biofilm formation on inanimate substrate"", ""up-regulation of single-species biofilm formation on inanimate substrate"", ""upregulation of single-species biofilm formation on inanimate substrate""]"|positive regulation of single-species biofilm formation on inanimate substrate
go_0031591||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""yW biosynthesis"", ""yW biosynthetic process""]"|wybutosine biosynthetic process
go_1902806||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||regulation of cell cycle G1/S phase transition
go_0070183||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||mitochondrial tryptophanyl-tRNA aminoacylation
go_1902218||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||regulation of intrinsic apoptotic signaling pathway in response to osmotic stress
go_0051086||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""chaperone cofactor-independent protein folding""]"|chaperone mediated protein folding independent of cofactor
go_0035694||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""catabolism of mitochondrial protein"", ""degradation of damaged mitochondrial protein""]"|mitochondrial protein catabolic process
go_0032831||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell development"", ""positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T lymphocyte differentiation"", ""positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T-cell differentiation"", ""positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T-lymphocyte differentiation"", ""up regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation"", ""up-regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation"", ""upregulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation""]"|positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation
go_0010229||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||inflorescence development
go_0036250||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||peroxisome transport along microtubule
go_1900195||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""up regulation of oocyte maturation"", ""up-regulation of oocyte maturation"", ""upregulation of oocyte maturation""]"|positive regulation of oocyte maturation
go_0046452||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""dihydrofolate metabolism""]"|dihydrofolate metabolic process
go_0098705|"[""GO:0015678"", ""GO:1902861""]"|biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""copper cation import into cell"", ""copper ion import into cell""]"|copper ion import across plasma membrane
go_0060592||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""mammary bud formation"", ""mammary sprout formation""]"|mammary gland formation
go_0000735||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||removal of nonhomologous ends
go_1902429||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""up regulation of water channel activity"", ""up-regulation of water channel activity"", ""upregulation of water channel activity""]"|positive regulation of water channel activity
go_0000723||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""regulation of telomere length""]"|telomere maintenance
go_0061301||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||cerebellum vasculature morphogenesis
go_0007431||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||salivary gland development
go_0002626||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""down regulation of T cell antigen processing and presentation"", ""down-regulation of T cell antigen processing and presentation"", ""downregulation of T cell antigen processing and presentation"", ""negative regulation of T lymphocyte antigen processing and presentation"", ""negative regulation of T-cell antigen processing and presentation"", ""negative regulation of T-lymphocyte antigen processing and presentation""]"|negative regulation of T cell antigen processing and presentation
go_0030890||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""positive regulation of B lymphocyte proliferation"", ""positive regulation of B-cell proliferation"", ""positive regulation of B-lymphocyte proliferation"", ""up regulation of B cell proliferation"", ""up-regulation of B cell proliferation"", ""upregulation of B cell proliferation""]"|positive regulation of B cell proliferation
go_2001059||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""D-tagatose 6-phosphate catabolism""]"|D-tagatose 6-phosphate catabolic process
go_0042475||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""odontogenesis of dentine-containing teeth"", ""odontogenesis of dentine-containing tooth""]"|odontogenesis of dentin-containing tooth
go_1900548||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""heme B breakdown"", ""heme B catabolism"", ""heme B degradation"", ""protoheme catabolic process"", ""protoheme degradation""]"|heme B catabolic process
go_0001116||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||protein-DNA-RNA complex assembly
go_0021671||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||rhombomere 7 morphogenesis
go_0160095||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||insect pharynx development
go_2000570||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""positive regulation of Th2 cell activation""]"|positive regulation of T-helper 2 cell activation
go_0098543|"[""GO:0051824""]"|biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||detection of other organism
go_1901190||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""regulation of translation initiation ternary complex assembly""]"|regulation of formation of translation initiation ternary complex
go_1902225||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""down regulation of acrosome reaction"", ""down-regulation of acrosome reaction"", ""downregulation of acrosome reaction""]"|negative regulation of acrosome reaction
go_0070944||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""neutrophil mediated killing of bacterium""]"|neutrophil-mediated killing of bacterium
go_1902745||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""up regulation of lamellipodium organization"", ""up-regulation of lamellipodium organization"", ""upregulation of lamellipodium organization""]"|positive regulation of lamellipodium organization
go_1903720||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""negative regulation of IKB phosphorylation"", ""negative regulation of IkappaB phosphorylation"", ""negative regulation of inhibitor of NF-kappaB phosphorylation"", ""negative regulation of inhibitor of kappaB phosphorylation""]"|negative regulation of I-kappaB phosphorylation
go_0015802||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||basic amino acid transport
go_1901386||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""down regulation of depolarization-activated voltage gated calcium channel activity"", ""down regulation of depolarization-activated voltage-gated calcium channel"", ""down regulation of depolarization-activated voltage-gated calcium channel activity"", ""down regulation of voltage gated calcium channel activity"", ""down regulation of voltage-dependent calcium channel activity"", ""down regulation of voltage-gated calcium channel activity"", ""down regulation of voltage-gated calcium ion channel activity"", ""down regulation of voltage-sensitive calcium channel"", ""down-regulation of depolarization-activated voltage gated calcium channel activity"", ""down-regulation of depolarization-activated voltage-gated calcium channel"", ""down-regulation of depolarization-activated voltage-gated calcium channel activity"", ""down-regulation of voltage gated calcium channel activity"", ""down-regulation of voltage-dependent calcium channel activity"", ""down-regulation of voltage-gated calcium channel activity"", ""down-regulation of voltage-gated calcium ion channel activity"", ""down-regulation of voltage-sensitive calcium channel"", ""downregulation of depolarization-activated voltage gated calcium channel activity"", ""downregulation of depolarization-activated voltage-gated calcium channel"", ""downregulation of depolarization-activated voltage-gated calcium channel activity"", ""downregulation of voltage gated calcium channel activity"", ""downregulation of voltage-dependent calcium channel activity"", ""downregulation of voltage-gated calcium channel activity"", ""downregulation of voltage-gated calcium ion channel activity"", ""downregulation of voltage-sensitive calcium channel"", ""inhibition of depolarization-activated voltage gated calcium channel activity"", ""inhibition of depolarization-activated voltage-gated calcium channel"", ""inhibition of depolarization-activated voltage-gated calcium channel activity"", ""inhibition of voltage gated calcium channel activity"", ""inhibition of voltage-dependent calcium channel activity"", ""inhibition of voltage-gated calcium ion channel activity"", ""inhibition of voltage-sensitive calcium channel"", ""negative regulation of depolarization-activated voltage gated calcium channel activity"", ""negative regulation of depolarization-activated voltage-gated calcium channel"", ""negative regulation of depolarization-activated voltage-gated calcium channel activity"", ""negative regulation of voltage gated calcium channel activity"", ""negative regulation of voltage-dependent calcium channel activity"", ""negative regulation of voltage-gated calcium ion channel activity"", ""negative regulation of voltage-sensitive calcium channel""]"|negative regulation of voltage-gated calcium channel activity
go_0044804||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""nucleus degradation"", ""autophagy of nucleus""]"|nucleophagy
go_0033233||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""regulation of sumoylation""]"|regulation of protein sumoylation
go_0052802||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""nitroimidazole metabolism""]"|nitroimidazole metabolic process
go_0052111||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""cytopathogenic effect"", ""modification by symbiont of host structure"", ""disruption by symbiont of host anatomical structure"", ""modification by symbiont of host anatomical structure""]"|symbiont-mediated disruption of host anatomical structure
go_2000533||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||negative regulation of renal albumin absorption
go_0045677||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""down regulation of R7 differentiation"", ""down-regulation of R7 differentiation"", ""downregulation of R7 differentiation"", ""negative regulation of R7 differentiation""]"|negative regulation of R7 cell differentiation
go_0051923||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""sulfonation"", ""sulfur addition"", ""sulphation"", ""sulphur addition""]"|sulfation
go_0006413|"[""GO:0006440"", ""GO:0006454""]"|biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""translation initiation""]"|translational initiation
go_0009050||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""glycopeptide breakdown"", ""glycopeptide catabolism"", ""glycopeptide degradation""]"|glycopeptide catabolic process
