id|alternative_ids|label|source|source_url|synonyms|term_name
go_0004370||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""ATP:glycerol 3-phosphotransferase activity"", ""ATP:glycerol-3-phosphotransferase activity"", ""GK"", ""glyceric kinase activity"", ""glycerokinase activity"", ""glycerol kinase (phosphorylating)""]"|glycerol kinase activity
go_0047761||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""ATP:butanoate 1-phosphotransferase activity""]"|butyrate kinase activity
go_0031434||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""MAPKK binding""]"|mitogen-activated protein kinase kinase binding
go_0004616||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""6-phospho-D-gluconate dehydrogenase activity"", ""6-phospho-D-gluconate:NADP+ 2-oxidoreductase (decarboxylating)"", ""6-phosphogluconate dehydrogenase (decarboxylating)"", ""6-phosphogluconic carboxylase activity"", ""6PGD activity"", ""phosphogluconic acid dehydrogenase activity""]"|phosphogluconate dehydrogenase (decarboxylating) activity
go_0140733||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||tRNA ligase activator activity
go_0080122||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""adenosine monophosphate transmembrane transporter activity""]"|AMP transmembrane transporter activity
go_0046974||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""histone H3K9 methylase activity"", ""histone lysine N-methyltransferase activity (H3-K9 specific)"", ""histone methylase activity (H3-K9 specific)"", ""histone methyltransferase activity (H3-K9 specific)"", ""histone-H3K9 methyltransferase activity""]"|histone H3K9 methyltransferase activity
go_0070704||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||sterol desaturase activity
go_0004525||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""RNase III activity"", ""ribonuclease 3 activity""]"|ribonuclease III activity
go_0050193||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""D-xylulose-5-phosphate D-glyceraldehyde-3-phosphate-lyase (adding phosphate  acetyl-phosphate-forming)"", ""D-xylulose-5-phosphate D-glyceraldehyde-3-phosphate-lyase (phosphate-acetylating) activity"", ""xylulose-5-phosphate phosphoketolase activity""]"|phosphoketolase activity
go_0004341||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""D-glucono-1,5-lactone lactonohydrolase activity"", ""aldonolactonase activity"", ""glucono-delta-lactonase activity"", ""gulonolactonase activity""]"|gluconolactonase activity
go_0003977||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""GlmU uridylyltransferase activity"", ""N-acetylglucosamine-1-phosphate uridyltransferase activity"", ""UDP-GlcNAc pyrophosphorylase activity"", ""UDP-acetylglucosamine pyrophosphorylase activity"", ""UTP:2-acetamido-2-deoxy-alpha-D-glucose-1-phosphate uridylyltransferase activity"", ""UTP:N-acetyl-alpha-D-glucosamine-1-phosphate uridylyltransferase activity"", ""uridine diphosphate-N-acetylglucosamine pyrophosphorylase activity"", ""uridine diphosphoacetylglucosamine phosphorylase activity"", ""uridine diphosphoacetylglucosamine pyrophosphorylase activity"", ""UDP-N-acetylglucosamine pyrophosphorylase activity""]"|UDP-N-acetylglucosamine diphosphorylase activity
go_0009883||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""red/far-red light photoreceptor activity""]"|red or far-red light photoreceptor activity
go_0000215|"[""GO:0008665""]"|molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""2-phospho-[ligated tRNA]:NAD+ phosphotransferase activity"", ""2-phospho-tRNA:NAD+ phosphotransferase activity"", ""Tpt1"", ""Tpt1p""]"|tRNA 2-phosphotransferase activity
go_0008679||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""(R)-glycerate:NAD(P)+ oxidoreductase activity"", ""tartronate semialdehyde reductase (NADPH) activity""]"|2-hydroxy-3-oxopropionate reductase activity
go_0033464||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""glycine tRNA""]"|GGG codon-amino acid adaptor activity
go_0047514||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""1,3-beta-D-glucan:orthophosphate glucosyltransferase activity"", ""1,3-beta-D-glucan:phosphate alpha-D-glucosyltransferase activity"", ""laminarin phosphorylase activity"", ""laminarin phosphoryltransferase activity"", ""1,3-beta-glucan phosphorylase activity""]"|1,3-beta-D-glucan phosphorylase activity
go_0050087||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""D-mannitol:ferricytochrome-c 2-oxidoreductase activity""]"|mannitol dehydrogenase (cytochrome) activity
go_0070773||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""NtQ-amidase activity""]"|protein-N-terminal glutamine amidohydrolase activity
go_0047553||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""2-ketoglutarate ferredoxin oxidoreductase activity"", ""2-oxoglutarate ferredoxin oxidoreductase activity"", ""2-oxoglutarate:ferredoxin 2-oxidoreductase (CoA-succinylating)"", ""2-oxoglutarate:ferredoxin 2-oxidoreductase (decarboxylating)"", ""2-oxoglutarate:ferredoxin oxidoreductase activity"", ""KGOR activity"", ""alpha-ketoglutarate synthase activity"", ""alpha-ketoglutarate-ferredoxin oxidoreductase activity""]"|2-oxoglutarate synthase activity
go_0140789||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||histone phosphatase activity
go_0043721||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""4-hydroxybutanoyl-CoA hydro-lyase"", ""4-hydroxybutyryl-CoA dehydratase activity"", ""gamma-hydroxybutanoyl-CoA dehydratase activity"", ""gamma-hydroxybutyryl-CoA dehydratase activity""]"|4-hydroxybutanoyl-CoA dehydratase activity
go_0030761||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""8-hydroxyquercetin 8-O-methyltransferase activity"", ""S-adenosyl-L-methionine:3,3,4,5,7,8-hexahydroxyflavone 8-O-methyltransferase activity"", ""flavonol 8-O-methyltransferase activity"", ""flavonol 8-methyltransferase activity""]"|8-hydroxyquercitin 8-O-methyltransferase activity
go_0034601||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||oxoglutarate dehydrogenase [NAD(P)+] activity
go_0106330||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||sialate 9-O-acetylesterase activity
go_0043021||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""RNP binding"", ""protein-RNA complex binding"", ""ribonucleoprotein binding""]"|ribonucleoprotein complex binding
go_0043812||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""phosphatidylinositol 4-phosphate phosphatase activity""]"|phosphatidylinositol-4-phosphate phosphatase activity
go_0160193||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||L-lactate dehydrogenase inhibitor activity
go_0050251||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""all-trans-retinol 11-cis-trans-isomerase activity"", ""all-trans-retinol isomerase activity""]"|retinol isomerase activity
go_0140867||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""NAD+-histone H2B-E18 glutamate ADP-ribosyltransferase activity"", ""NAD+-histone-glutamate ADP-ribosyltransferase activity (H2B-E18 specific)""]"|NAD+-histone H2BE18 glutamate ADP-ribosyltransferase activity
go_0047956||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""glycerol dehydrogenase [NADP+] activity"", ""glycerol:NADP+ oxidoreductase activity""]"|glycerol dehydrogenase (NADP+) activity
go_0047678||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""L-arginine:oxygen 2-oxidoreductase (decarboxylating)"", ""arginine decarboxy-oxidase activity"", ""arginine monooxygenase activity"", ""arginine oxygenase (decarboxylating) activity""]"|arginine 2-monooxygenase activity
go_0052737||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""pyruvate:ubiquinone-8-oxidoreductase activity"", ""pyruvate:ubiquinone oxidoreductase activity""]"|pyruvate dehydrogenase (quinone) activity
go_0098607||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||methylselenocysteine deselenhydrase activity
go_0160215||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||deacylase activity
go_0033937||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""2-keto-3-deoxyoctonate hydrolase activity"", ""capsular-polysaccharide 3-deoxy-D-manno-2-octulosonohydrolase activity"", ""octulofuranosylono hydrolase activity"", ""octulopyranosylonohydrolase activity"", ""octulosylono hydrolase activity""]"|3-deoxy-2-octulosonidase activity
go_0032142||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||single guanine insertion binding
go_0031177||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||phosphopantetheine binding
go_0018580||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""2-nitropropane dioxygenase activity"", ""nitronate:oxygen 2-oxidoreductase (nitrite-forming) activity""]"|nitronate monooxygenase activity
go_0016695||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||oxidoreductase activity, acting on hydrogen as donor
go_0015478||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||oligosaccharide transporting porin activity
go_0046404||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""ATP-dependent DNA kinase activity""]"|ATP-dependent polydeoxyribonucleotide 5-hydroxyl-kinase activity
go_0047554||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""2-pyrone-4,6-dicarboxylate lactonohydrolase activity""]"|2-pyrone-4,6-dicarboxylate lactonase activity
go_0030020||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||extracellular matrix structural constituent conferring tensile strength
go_0090562||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||protein-N(PI)-phosphohistidine-N,N-diacetylchitobiose phosphotransferase system transporter activity
go_0004663||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""type II protein geranyl-geranyltransferase activity"", ""GGTase-II activity"", ""GGTaseII activity"", ""Rab-protein geranylgeranyltransferase activity"", ""RabGGTase activity"", ""geranylgeranyl-diphosphate,geranylgeranyl-diphosphate:protein-cysteine geranyltransferase activity"", ""protein geranylgeranyltransferase type II activity""]"|Rab geranylgeranyltransferase activity
go_0031957||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""very-long-chain fatty acid activation"", ""very-long-chain fatty acid-CoA ligase activity"", ""very-long-chain-fatty-acid-CoA ligase activity""]"|very long-chain fatty acid-CoA ligase activity
go_0034237||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""protein kinase A anchoring activity"", ""PKA regulatory subunit binding""]"|protein kinase A regulatory subunit binding
go_0050144||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""deoxyribose transferase activity"", ""nucleoside deoxyribosyltransferase I (purine nucleoside:purine deoxyribosyltransferase: strictly specific for transfer between purine bases)"", ""nucleoside deoxyribosyltransferase II [purine(pyrimidine) nucleoside:purine(pyrimidine) deoxyribosyltransferase]"", ""nucleoside trans-N-deoxyribosylase activity"", ""nucleoside:purine(pyrimidine) deoxy-D-ribosyltransferase activity"", ""purine(pyrimidine) nucleoside:purine(pyrimidine) deoxyribosyl transferase activity"", ""trans-N-deoxyribosylase activity"", ""trans-N-glycosidase activity"", ""trans-deoxyribosylase activity""]"|nucleoside deoxyribosyltransferase activity
go_0051118||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""1,3(1,3 1,4)-alpha-D-glucan 3-glucanohydrolase activity"", ""cariogenanase activity"", ""cariogenase activity"", ""endo-(1->3)-alpha-glucanase activity"", ""endo-1,3-alpha-D-glucanase activity"", ""endo-1,3-alpha-glucanase activity"", ""mutanase activity""]"|glucan endo-1,3-alpha-glucosidase activity
go_0008613||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||diuretic hormone activity
go_0043879||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""glcA"", ""glycolate permease"", ""glycolic acid transmembrane transporter activity"", ""hydroxyacetic acid transmembrane transporter activity""]"|glycolate transmembrane transporter activity
go_0043810||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""L-ornithine N(alpha)-acyltransferase"", ""ornithine-acyl[acyl carrier protein] N-acyltransferase activity""]"|ornithine-acyl [acyl carrier protein] N-acyltransferase activity
go_0033971||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""5-hydroxyisourate amidohydrolase activity"", ""5-hydroxyisourate hydrolase activity"", ""HIUHase activity""]"|hydroxyisourate hydrolase activity
go_0032358||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""oxidised pyrimidine DNA binding"", ""oxidized pyrimidine base DNA binding"", ""oxidized pyrimidine nucleobase DNA binding""]"|oxidized pyrimidine DNA binding
go_0030021||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||extracellular matrix structural constituent conferring compression resistance
go_0001785||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""PGJ receptor activity"", ""PGJ(2) receptor activity""]"|prostaglandin J receptor activity
go_0004054||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""ATP:L-arginine N-phosphotransferase activity"", ""adenosine 5-triphosphate-arginine phosphotransferase activity"", ""adenosine 5-triphosphate:L-arginine"", ""arginine phosphokinase activity""]"|arginine kinase activity
go_0098750||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||FYXD domain binding
go_0031956||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""medium-chain fatty acid activation"", ""medium-chain fatty-acid-CoA ligase activity"", ""medium-chain-fatty-acid-CoA ligase activity""]"|medium-chain fatty acid-CoA ligase activity
go_0034062||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""C RNA formation factors"", ""C ribonucleic acid formation factors"", ""RNA nucleotidyltransferase activity"", ""RNA transcriptase activity"", ""ribonucleate nucleotidyltransferase activity"", ""ribonucleate polymerase activity"", ""ribonucleic acid polymerase activity"", ""ribonucleic acid transcriptase activity"", ""ribonucleic polymerase activity"", ""ribonucleic transcriptase activity""]"|5-3 RNA polymerase activity
go_0004734||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""PDA synthase activity"", ""pyrimidodiazepine:glutathione-disulfide oxidoreductase (ring-opening, cyclizing)""]"|pyrimidodiazepine synthase activity
go_0034016||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate delta8,11-delta7,8-isomerase activity"", ""(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate delta8,11-delta7,9-isomerase (trans-double-bond-forming) activity"", ""(5Z,8Z,11Z,14Z,17Z)-icosapentaenoate delta8,11-delta7,9-isomerase (trans-double-bond-forming) activity"", ""PFI"", ""eicosapentaenoate cis-delta5,8,11,14,17-eicosapentaenoate cis-delta5-trans-delta7,9-cis-delta14,17 isomerase activity""]"|polyenoic fatty acid isomerase activity
go_0008226||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||tyramine receptor activity
go_0170061||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||nickel chaperone activity
go_0004735||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""1-pyrroline-5-carboxylate reductase activity"", ""L-proline oxidase activity"", ""L-proline-NAD(P)+ 5-oxidoreductase activity"", ""L-proline:NAD(P)+ 5-oxidoreductase activity"", ""NADPH-L-delta1-pyrroline carboxylic acid reductase activity"", ""P5CR activity""]"|pyrroline-5-carboxylate reductase activity
go_0030170||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||pyridoxal phosphate binding
go_0047262|"[""GO:0050375""]"|molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""UDP galacturonate-polygalacturonate alpha-galacturonosyltransferase activity"", ""UDP-D-galacturonate:1,4-alpha-poly-D-galacturonate 4-alpha-D-galacturonosyltransferase activity"", ""uridine diphosphogalacturonate-polygalacturonate alpha-galacturonosyltransferase activity""]"|polygalacturonate 4-alpha-galacturonosyltransferase activity
go_0003849||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""2-dehydro-3-deoxy-phosphoheptonate aldolase activity"", ""2-keto-3-deoxy-D-arabino-heptonic acid 7-phosphate synthetase activity"", ""3-deoxy-D-arabino-2-heptulosonic acid 7-phosphate synthetase activity"", ""3-deoxy-D-arabino-heptolosonate-7-phosphate synthetase activity"", ""3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase activity"", ""7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate"", ""7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate D-erythrose-4-phosphate lyase (pyruvate-phosphorylating) activity"", ""7-phospho-2-keto-3-deoxy-D-arabino-heptonate D-erythrose-4-phosphate lyase (pyruvate-phosphorylating) activity"", ""D-erythrose-4-phosphate-lyase (pyruvate-phosphorylating) activity"", ""D-erythrose-4-phosphate-lyase activity"", ""DAH7-P synthase activity"", ""DAHP synthase activity"", ""DHAP synthase activity"", ""DS-Co activity"", ""DS-Mn activity"", ""KDPH synthase activity"", ""KDPH synthetase activity"", ""deoxy-D-arabino-heptulosonate-7-phosphate synthetase activity"", ""phospho-2-dehydro-3-deoxyheptonate aldolase activity"", ""phospho-2-keto-3-deoxyheptanoate aldolase activity"", ""phospho-2-keto-3-deoxyheptonate aldolase activity"", ""phospho-2-keto-3-deoxyheptonic aldolase activity"", ""phospho-2-oxo-3-deoxyheptonate aldolase activity"", ""phosphoenolpyruvate:D-erythrose-4-phosphate C-(1-carboxyvinyl)transferase (phosphate-hydrolysing, 2-carboxy-2-oxoethyl-forming)"", ""2-dehydro-3-deoxyphosphoheptonate aldolase activity""]"|3-deoxy-7-phosphoheptulonate synthase activity
go_0042131||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""ThMPase"", ""thiamin monophosphate phosphatase"", ""thiamin phosphate phosphatase activity""]"|thiamine phosphate phosphatase activity
go_0047973||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""ATP:guanidinoacetate N-phosphotransferase activity"", ""glycocyamine kinase activity"", ""guanidoacetate kinase activity""]"|guanidinoacetate kinase activity
go_0046624||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||sphingolipid transporter activity
go_0008984||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""protein-L-glutamate-5-O-methyl-ester acylhydrolase activity"", ""protein-L-glutamate-O5-methyl-ester acylhydrolase activity""]"|protein-glutamate methylesterase activity
go_0016167||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""GDNF receptor activity"", ""glial cell line-derived neurotrophic factor receptor activity""]"|glial cell-derived neurotrophic factor receptor activity
go_0034007||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""3S-linalool synthase activity"", ""LIS"", ""geranyl-diphosphate diphosphate-lyase [(3S)-linalool-forming] activity""]"|S-linalool synthase activity
go_0018474||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""2-carboxybenzaldehyde dehydrogenase activity""]"|2-formylbenzoate dehydrogenase (NAD+) activity
go_0004504||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""PAM activity"", ""PAM-A"", ""PAM-B"", ""peptide alpha-amidating enzyme"", ""peptide alpha-amide synthase activity"", ""peptide-alpha-amide synthetase activity"", ""peptidyl alpha-amidating enzyme activity"", ""peptidylglycine alpha-amidating monooxygenase activity"", ""peptidylglycine alpha-hydroxylase activity"", ""peptidylglycine,ascorbate:oxygen oxidoreductase (2-hydroxylating)"", ""synthase, peptide alpha-amide"", ""peptidylglycine 2-hydroxylase activity""]"|peptidylglycine monooxygenase activity
go_0050622||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""HCN synthase activity"", ""glycine:acceptor oxidoreductase (hydrogen-cyanide-forming)"", ""hydrogen cyanide synthase activity""]"|glycine dehydrogenase (cyanide-forming) activity
go_0032067||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""type IV restriction enzyme activity""]"|type IV site-specific deoxyribonuclease activity
go_0047999||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""NADH2:hyponitrite oxidoreductase activity"", ""NADH:hyponitrite oxidoreductase activity"", ""hydroxylamine:NAD+ oxidoreductase activity""]"|hyponitrite reductase activity
go_0098882||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""structural constituent of active zone""]"|structural constituent of presynaptic active zone
go_0033230|"[""GO:0032519""]"|molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""ATPase-coupled cysteine transmembrane transporter activity"", ""ATPase-coupled cysteine transporter activity"", ""cysteine exporter"", ""cysteine-exporting ATPase activity"", ""ATP-dependent cysteine transporter activity"", ""cysteine-transporting ATPase activity""]"|ABC-type cysteine transporter activity
go_0047934||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""D-aldohexose dehydrogenase activity"", ""D-glucose:NAD oxidoreductase activity"", ""D-glucose:NAD+ 1-oxidoreductase activity""]"|glucose 1-dehydrogenase (NAD+) activity
go_0030732||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""S-adenosyl methionine:methionine methyl transferase activity"", ""S-adenosyl-L-methionine:L-methionine S-methyltransferase activity"", ""S-adenosylmethionine transmethylase activity"", ""S-adenosylmethionine-methionine methyltransferase activity"", ""methionine methyltransferase activity""]"|methionine S-methyltransferase activity
go_0052744||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||phosphatidylinositol monophosphate phosphatase activity
go_0004960||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""TXA receptor activity""]"|thromboxane receptor activity
go_0043738||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""1,5-dihydrocoenzyme F420 dehydrogenase activity"", ""F420H2 dehydrogenase activity""]"|reduced coenzyme F420 dehydrogenase activity
go_0016793||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||triphosphoric monoester hydrolase activity
go_0018129||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||peptidyl-oxazoline dehydrogenase activity
go_0008171||molecular_function|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||O-methyltransferase activity
